Site	UnPlot	UniquePair	Treatment	Time	RealTime	jaccdist	Heucdist	Abund	Estar	Hstar	Dstar	Adpalms
CBO	CBOclosed12	CBO12	closed	84	87	0,474469707	0,596602194	16	0,543906251	0,785157798	2,712228201	1
CBO	CBOopen12	CBO12	open	84	87	0,581003163	0,740268813	20	0,8145598	1,613074765	6,16101755	1
CBO	CBOclosed14	CBO14	closed	84	87	0,537156406	0,751866604	37	0,736519526	2,567528749	9,858378844	8
CBO	CBOopen14	CBO14	open	84	87	0,554380645	0,694666656	23	0,723099319	1,344224575	5,115115709	8
CBO	CBOclosed15	CBO15	closed	84	87	0,55118737	0,742687415	28	0,58268544	1,547172975	5,153103785	9
CBO	CBOopen15	CBO15	open	84	87	0,44640987	0,517504287	34	0,533907644	1,279165174	4,0688948	9
CBO	CBOclosed2	CBO2	closed	84	87	0,468767214	0,596753433	34	0,748797957	2,385707795	8,850773444	3
CBO	CBOopen2	CBO2	open	84	87	0,570281605	0,747154128	20	0,913264165	2,485215267	10,52760796	3
CBO	CBOclosed4	CBO4	closed	84	87	0,645417013	0,897432467	28	0,780839201	1,735123711	6,295369948	0
CBO	CBOopen4	CBO4	open	84	87	0,653509122	0,89446336	15	0,716537372	0,996023003	3,456414214	0
CBO	CBOclosed5	CBO5	closed	84	87	0,495636353	0,667564196	26	0,766037095	1,757355576	6,756223256	8
CBO	CBOopen5	CBO5	open	84	87	0,705287071	0,975633608	20	0,89405874	1,204795065	4,675852251	8
CBO	CBOclosed6	CBO6	closed	84	87	0,698841506	0,938816443	40	0,423115818	0,890485573	2,785075035	3
CBO	CBOopen6	CBO6	open	84	87	0,661940524	0,941263783	52	0,769813766	2,527226819	10,83527487	3
