ID,Study_Location_new,Study.reference,Frug_Family,Frugivore_Species,Frugivore_Species2,Frug_Body_Mass,Plant_family,Plant_Species,Plant_Species2,interaction,seed_diameter,Type.of.Interaction,Plant_genus,Plant_specific.epiteth,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass.1,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Doi.Link,Study_Method
186,ARIE Santa Genebra,Figueiredo 1996,Fringillidae,Euphonia chlorotica,Euphonia_chlorotica,11,Moraceae,Ficus sp,Ficus_sp,Euphonia chloroticaFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Euphonia,chlorotica,Small birds,11,6.15,3,RES,LC,Stable,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
187,ARIE Santa Genebra,Figueiredo 1996,Thraupidae,Tangara cayana,Tangara_cayana,18,Moraceae,Ficus sp,Ficus_sp,Tangara cayanaFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Tangara,cayana,Small birds,18,7.42,2,RES,LC,Stable,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
188,ARIE Santa Genebra,Figueiredo 1996,Thraupidae,Dacnis cayana,Dacnis_cayana,13,Moraceae,Ficus sp,Ficus_sp,Dacnis cayanaFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Dacnis,cayana,Small birds,13,5.25,2,RES,LC,Stable,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
189,ARIE Santa Genebra,Figueiredo 1996,Turdidae,Turdus leucomelas,Turdus_leucomelas,69.1,Moraceae,Ficus sp,Ficus_sp,Turdus leucomelasFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Turdus,leucomelas,Small birds,69.1,12.55,2,RES,LC,Stable,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
190,ARIE Santa Genebra,Figueiredo 1996,Tyrannidae,Pitangus sulphuratus,Pitangus_sulphuratus,63.33,Moraceae,Ficus sp,Ficus_sp,Pitangus sulphuratusFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Pitangus,sulphuratus,Small birds,63.33,13.89,2,RES,LC,Increasing,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
191,ARIE Santa Genebra,Figueiredo 1996,Thraupidae,Thraupis sayaca,Thraupis_sayaca,32.5,Moraceae,Ficus sp,Ficus_sp,Thraupis sayacaFicus sp,0.7,Mutualistic,Ficus,sp,native,tree,12.3,14.5,1.6,green,1,NE,Aves,Passeriformes,Thraupis,sayaca,Small birds,32.5,8.92,3,RES,LC,Stable,NA,NA,NA,NA,https://www.researchgate.net/publication/280579094_Germination_ecology_of_Ficus_luschnathiana_drupelets_after_bird_and_bat_ingestion_Ecologia_da_germinacao_de_Ficus_luschnathiana_apos_ingestao_por_passaros_e_morcegos,Plant-oriented
192,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Manacus manacus,Manacus_manacus,16.7,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Manacus manacusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Manacus,manacus,Small birds,16.7,8.19,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
193,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Elaenia obscura,Elaenia_obscura,23.9,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Elaenia obscuraChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Elaenia,obscura,Small birds,23.9,10.58,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
194,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Tolmomyias flaviventris,Tolmomyias_flaviventris,12.2,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Tolmomyias flaviventrisChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Tolmomyias,flaviventris,Small birds,12.2,8,1,NA,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
195,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Megarynchus pitangua,Megarynchus_pitangua,66.7,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Megarynchus pitanguaChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Megarynchus,pitangua,Small birds,66.7,17.81,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
196,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Myiodynastes maculatus,Myiodynastes_maculatus,43.2,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Myiodynastes maculatusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Myiodynastes,maculatus,Small birds,43.2,14.61,1,MIG,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
197,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus flavipes,Turdus_flavipes,65.33,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Turdus flavipesChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Turdus,flavipes,Small birds,65.33,12.25,3,MIG,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
198,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus subalaris,Turdus_subalaris,49.5,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Turdus subalarisChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Turdus,subalaris,Small birds,49.5,11.32,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
199,ARIE Santa Genebra,Galetti and Pizo 1996,Icteridae,Pseudoleistes guirahuro,Pseudoleistes_guirahuro,91.2,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Pseudoleistes guirahuroChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Pseudoleistes,guirahuro,Large birds,91.2,NA,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
200,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Tachyphonus coronatusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
201,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Tolmomyias sulphurescens,Tolmomyias_sulphurescens,14.3,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Tolmomyias sulphurescensChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Tolmomyias,sulphurescens,Small birds,14.3,9.94,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
202,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus fumigatus,Turdus_fumigatus,75.85,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Turdus fumigatusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Turdus,fumigatus,Small birds,75.85,12,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
203,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Chiroxiphia caudataChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
204,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Trichothraupis melanops,Trichothraupis_melanops,24.3,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Trichothraupis melanopsChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Trichothraupis,melanops,Small birds,24.3,8.53,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
205,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Thlypopsis sordida,Thlypopsis_sordida,17,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Thlypopsis sordidaChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Thlypopsis,sordida,Small birds,17,7.25,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
206,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus amaurochalinus,Turdus_amaurochalinus,57.9,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Turdus amaurochalinusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Turdus,amaurochalinus,Small birds,57.9,12.1,2,MIG,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
207,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Phyllomyias fasciatus,Phyllomyias_fasciatus,10.3,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Phyllomyias fasciatusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Phyllomyias,fasciatus,Small birds,10.3,11.8,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
208,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Myiarchus tyrannulus,Myiarchus_tyrannulus,36.25,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Myiarchus tyrannulusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Myiarchus,tyrannulus,Small birds,36.25,8.14,1,RES,LC,Increasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
209,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Schistochlamys melanopis,Schistochlamys_melanopis,33,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Schistochlamys melanopisChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Schistochlamys,melanopis,Small birds,33,NA,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
210,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator fuliginosus,Saltator_fuliginosus,50.5,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Saltator fuliginosusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Saltator,fuliginosus,Small birds,50.5,12.49,2,RES,LC,Unknown,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
211,ARIE Santa Genebra,Galetti and Pizo 1996,Vireonidae,Hylophilus amaurocephalus,Hylophilus_amaurocephalus,11.59,Amaranthaceae,Chamissoa altissima,Chamissoa_altissima,Hylophilus amaurocephalusChamissoa altissima,NA,Mutualistic,Chamissoa,altissima,native,liana,NA,NA,NA,white,1,LC,Aves,Passeriformes,Hylophilus,amaurocephalus,Small birds,11.59,3.06,1,RES,LC,Unknown,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
212,ARIE Santa Genebra,Galetti and Pizo 1996,Tyrannidae,Myiophobus fasciatus,Myiophobus_fasciatus,9.9,Araliaceae,Dendropanax cuneatus,Dendropanax_cuneatus,Myiophobus fasciatusDendropanax cuneatus,2.9,Mutualistic,Dendropanax,cuneatus,native,tree,5.6,8,4.2,black,1,LC,Aves,Passeriformes,Myiophobus,fasciatus,Small birds,9.9,7,1,RES,LC,Increasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
213,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Manacus manacus,Manacus_manacus,16.7,Araliaceae,Dendropanax cuneatus,Dendropanax_cuneatus,Manacus manacusDendropanax cuneatus,2.9,Mutualistic,Dendropanax,cuneatus,native,tree,5.6,8,4.2,black,1,LC,Aves,Passeriformes,Manacus,manacus,Small birds,16.7,8.19,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
214,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator similis,Saltator_similis,43.3,Araliaceae,Dendropanax cuneatus,Dendropanax_cuneatus,Saltator similisDendropanax cuneatus,2.9,Mutualistic,Dendropanax,cuneatus,native,tree,5.6,8,4.2,black,1,LC,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
215,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus amaurochalinus,Turdus_amaurochalinus,57.9,Rubiaceae,Ixora venulosa,Ixora_venulosa,Turdus amaurochalinusIxora venulosa,NA,Mutualistic,Ixora,venulosa,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Turdus,amaurochalinus,Small birds,57.9,12.1,2,MIG,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
216,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator similis,Saltator_similis,43.3,Rubiaceae,Ixora venulosa,Ixora_venulosa,Saltator similisIxora venulosa,NA,Mutualistic,Ixora,venulosa,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
217,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Rubiaceae,Ixora venulosa,Ixora_venulosa,Chiroxiphia caudataIxora venulosa,NA,Mutualistic,Ixora,venulosa,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
218,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Manacus manacus,Manacus_manacus,16.7,Rubiaceae,Ixora venulosa,Ixora_venulosa,Manacus manacusIxora venulosa,NA,Mutualistic,Ixora,venulosa,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Manacus,manacus,Small birds,16.7,8.19,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
219,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Burseraceae,Protium heptaphyllum,Protium_heptaphyllum,Chiroxiphia caudataProtium heptaphyllum,7.5,Mutualistic,Protium,heptaphyllum,native,tree,10.76,17.26,9.23,multicolor,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
220,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Burseraceae,Protium heptaphyllum,Protium_heptaphyllum,Tachyphonus coronatusProtium heptaphyllum,7.5,Mutualistic,Protium,heptaphyllum,native,tree,10.76,17.26,9.23,multicolor,1,NE,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
221,ARIE Santa Genebra,Galetti and Pizo 1996,Turdidae,Turdus rufiventris,Turdus_rufiventris,69.5,Burseraceae,Protium heptaphyllum,Protium_heptaphyllum,Turdus rufiventrisProtium heptaphyllum,7.5,Mutualistic,Protium,heptaphyllum,native,tree,10.76,17.26,9.23,multicolor,1,NE,Aves,Passeriformes,Turdus,rufiventris,Small birds,69.5,13.25,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
222,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Manacus manacus,Manacus_manacus,16.7,Burseraceae,Protium heptaphyllum,Protium_heptaphyllum,Manacus manacusProtium heptaphyllum,7.5,Mutualistic,Protium,heptaphyllum,native,tree,10.76,17.26,9.23,multicolor,1,NE,Aves,Passeriformes,Manacus,manacus,Small birds,16.7,8.19,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
223,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator similis,Saltator_similis,43.3,Burseraceae,Protium heptaphyllum,Protium_heptaphyllum,Saltator similisProtium heptaphyllum,7.5,Mutualistic,Protium,heptaphyllum,native,tree,10.76,17.26,9.23,multicolor,1,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
224,ARIE Santa Genebra,Galetti and Pizo 1996,Vireonidae,Vireo olivaceus,Vireo_olivaceus,16.17,Cannabaceae,Trema micrantha,Trema_micrantha,Vireo olivaceusTrema micrantha,1.7,Mutualistic,Trema,micrantha,native,tree,2.7,3.5,2,red,1,NE,Aves,Passeriformes,Vireo,olivaceus,Small birds,16.17,6.76,2,AM,LC,Increasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
225,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator similis,Saltator_similis,43.3,Cannabaceae,Trema micrantha,Trema_micrantha,Saltator similisTrema micrantha,1.7,Mutualistic,Trema,micrantha,native,tree,2.7,3.5,2,red,1,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
226,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Cannabaceae,Trema micrantha,Trema_micrantha,Tachyphonus coronatusTrema micrantha,1.7,Mutualistic,Trema,micrantha,native,tree,2.7,3.5,2,red,1,NE,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
227,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Manacus manacus,Manacus_manacus,16.7,Cannabaceae,Trema micrantha,Trema_micrantha,Manacus manacusTrema micrantha,1.7,Mutualistic,Trema,micrantha,native,tree,2.7,3.5,2,red,1,NE,Aves,Passeriformes,Manacus,manacus,Small birds,16.7,8.19,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
228,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Cannabaceae,Trema micrantha,Trema_micrantha,Chiroxiphia caudataTrema micrantha,1.7,Mutualistic,Trema,micrantha,native,tree,2.7,3.5,2,red,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
229,ARIE Santa Genebra,Galetti and Pizo 1996,Vireonidae,Cyclarhis gujanensis,Cyclarhis_gujanensis,28.8,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Cyclarhis gujanensisTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Cyclarhis,gujanensis,Small birds,28.8,9.52,1,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
230,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Trichothraupis melanops,Trichothraupis_melanops,24.3,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Trichothraupis melanopsTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Trichothraupis,melanops,Small birds,24.3,8.53,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
231,ARIE Santa Genebra,Galetti and Pizo 1996,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Chiroxiphia caudataTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
232,ARIE Santa Genebra,Galetti and Pizo 1996,Cardinalidae,Saltator similis,Saltator_similis,43.3,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Saltator similisTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
233,ARIE Santa Genebra,Galetti and Pizo 1996,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Tachyphonus coronatusTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
234,ARIE Santa Genebra,Galetti and Pizo 1996,Vireonidae,Vireo olivaceus,Vireo_olivaceus,16.17,Meliaceae,Trichilia clausseni,Trichilia_clausseni,Vireo olivaceusTrichilia clausseni,9,Mutualistic,Trichilia,clausseni,native,tree,6,9.5,6,red,3,NE,Aves,Passeriformes,Vireo,olivaceus,Small birds,16.17,6.76,2,AM,LC,Increasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,http://www4.museu-goeldi.br/revistabrornito/revista/index.php/BJO/article/view/0501,Plant-oriented
